irn,vendor_gstin,invoice_date,taxable_value
INV-002639,INVALID_GSTIN_A,2026-04-30,33625
INV-002640,27AAPFU0939F1Z5,2026-01-01,35000
INV-002641,07BBPFU0939F1Z2,2026-01-02,36375
INV-002642,33CCPFU0939F1Z1,2026-01-03,37750
INV-002643,29ABCDE1234F1Z5,2026-01-04,39125
INV-002644,24AAACB2894G1ZQ,2026-01-05,40500
INV-002645,19AABCU9603R1ZX,2026-01-06,41875
INV-002646,06AAECS1234B1Z7,2026-01-07,43250
INV-002647,09AAKCS4456L1ZR,2026-01-08,44625
INV-002648,32AACCT2456M1ZP,2026-01-09,46000
INV-002649,INVALID_GSTIN_A,2026-01-10,47375
INV-002650,27AAPFU0939F1Z5,2026-01-11,48750
INV-002651,07BBPFU0939F1Z2,2026-01-12,50125
INV-002652,33CCPFU0939F1Z1,2026-01-13,51500
INV-002653,29ABCDE1234F1Z5,2026-01-14,52875
INV-002654,24AAACB2894G1ZQ,2026-01-15,54250
INV-002655,19AABCU9603R1ZX,2026-01-16,55625
INV-002656,06AAECS1234B1Z7,2026-01-17,57000
INV-002657,09AAKCS4456L1ZR,2026-01-18,58375
INV-002658,32AACCT2456M1ZP,2026-01-19,59750
INV-002659,INVALID_GSTIN_A,2026-01-20,61125
INV-002660,27AAPFU0939F1Z5,2026-01-21,62500
INV-002661,07BBPFU0939F1Z2,2026-01-22,63875
INV-002662,33CCPFU0939F1Z1,2026-01-23,65250
INV-002663,29ABCDE1234F1Z5,2026-01-24,66625
INV-002664,24AAACB2894G1ZQ,2026-01-25,70000
INV-002665,19AABCU9603R1ZX,2026-01-26,69375
INV-002666,06AAECS1234B1Z7,2026-01-27,70750
INV-002667,09AAKCS4456L1ZR,2026-01-28,72125
INV-002668,32AACCT2456M1ZP,2026-01-29,73500
INV-002669,INVALID_GSTIN_A,2026-01-30,74875
INV-002670,27AAPFU0939F1Z5,2026-01-31,76250
INV-002671,07BBPFU0939F1Z2,2026-02-01,77625
INV-002672,33CCPFU0939F1Z1,2026-02-02,79000
INV-002673,29ABCDE1234F1Z5,2026-02-03,80375
INV-002674,24AAACB2894G1ZQ,2026-02-04,81750
INV-002675,19AABCU9603R1ZX,2026-02-05,83125
INV-002676,06AAECS1234B1Z7,2026-02-06,84500
INV-002677,09AAKCS4456L1ZR,2026-02-07,85875
INV-002678,32AACCT2456M1ZP,2026-02-08,87250
INV-002679,INVALID_GSTIN_A,2026-02-09,88625
INV-002680,27AAPFU0939F1Z5,2026-02-10,90000
INV-002681,07BBPFU0939F1Z2,2026-02-11,91375
INV-002682,33CCPFU0939F1Z1,2026-02-12,92750
INV-002683,29ABCDE1234F1Z5,2026-02-13,94125
INV-002684,24AAACB2894G1ZQ,2026-02-14,95500
INV-002685,19AABCU9603R1ZX,2026-02-15,96875
INV-002686,06AAECS1234B1Z7,2026-02-16,98250
INV-002687,09AAKCS4456L1ZR,2026-02-17,99625
INV-002688,32AACCT2456M1ZP,2026-02-18,101000
INV-002689,INVALID_GSTIN_A,2026-02-19,102375
INV-002690,27AAPFU0939F1Z5,2026-02-20,103750
INV-002691,07BBPFU0939F1Z2,2026-02-21,105125
INV-002692,33CCPFU0939F1Z1,2026-02-22,106500
INV-002693,29ABCDE1234F1Z5,2026-02-23,107875
INV-002694,24AAACB2894G1ZQ,2026-02-24,109250
INV-002695,19AABCU9603R1ZX,2026-02-25,110625
INV-002696,06AAECS1234B1Z7,2026-02-26,112000
INV-002697,09AAKCS4456L1ZR,2026-02-27,113375
INV-002698,32AACCT2456M1ZP,2026-02-28,114750
INV-002699,INVALID_GSTIN_A,2026-03-01,116125
INV-002700,27AAPFU0939F1Z5,2026-03-02,117500
INV-002701,07BBPFU0939F1Z2,2026-03-03,120000
INV-002702,33CCPFU0939F1Z1,2026-03-04,120250
INV-002703,29ABCDE1234F1Z5,2026-03-05,121625
INV-002704,24AAACB2894G1ZQ,2026-03-06,123000
INV-002705,19AABCU9603R1ZX,2026-03-07,124375
INV-002706,06AAECS1234B1Z7,2026-03-08,125750
INV-002707,09AAKCS4456L1ZR,2026-03-09,127125
INV-002708,32AACCT2456M1ZP,2026-03-10,128500
INV-002709,INVALID_GSTIN_A,2026-03-11,129875
INV-002710,27AAPFU0939F1Z5,2026-03-12,131250
INV-002711,07BBPFU0939F1Z2,2026-03-13,132625
INV-002712,33CCPFU0939F1Z1,2026-03-14,134000
INV-002713,29ABCDE1234F1Z5,2026-03-15,135375
INV-002714,24AAACB2894G1ZQ,2026-03-16,136750
INV-002715,19AABCU9603R1ZX,2026-03-17,138125
INV-002716,06AAECS1234B1Z7,2026-03-18,139500
INV-002717,09AAKCS4456L1ZR,2026-03-19,140875
INV-002718,32AACCT2456M1ZP,2026-03-20,142250
INV-002719,INVALID_GSTIN_A,2026-03-21,143625
INV-002720,27AAPFU0939F1Z5,2026-03-22,145000
INV-002721,07BBPFU0939F1Z2,2026-03-23,146375
INV-002722,33CCPFU0939F1Z1,2026-03-24,147750
INV-002723,29ABCDE1234F1Z5,2026-03-25,149125
INV-002724,24AAACB2894G1ZQ,2026-03-26,150500
INV-002725,19AABCU9603R1ZX,2026-03-27,151875
INV-002726,06AAECS1234B1Z7,2026-03-28,153250
INV-002727,09AAKCS4456L1ZR,2026-03-29,154625
INV-002728,32AACCT2456M1ZP,2026-03-30,156000
INV-002729,INVALID_GSTIN_A,2026-03-31,157375
INV-002730,27AAPFU0939F1Z5,2026-04-01,158750
INV-002731,07BBPFU0939F1Z2,2026-04-02,160125
INV-002732,33CCPFU0939F1Z1,2026-04-03,161500
INV-002732,29ABCDE1234F1Z5,2026-04-04,162875
INV-002734,24AAACB2894G1ZQ,2026-04-05,164250
INV-002735,19AABCU9603R1ZX,2026-04-06,165625
INV-002736,06AAECS1234B1Z7,2026-04-07,167000
INV-002737,09AAKCS4456L1ZR,2026-04-08,168375
INV-002738,32AACCT2456M1ZP,2026-04-09,170000
INV-002739,INVALID_GSTIN_A,2026-04-10,171125
INV-002740,27AAPFU0939F1Z5,2026-04-11,172500
INV-002741,07BBPFU0939F1Z2,2026-04-12,173875
INV-002742,33CCPFU0939F1Z1,2026-04-13,175250
INV-002743,29ABCDE1234F1Z5,2026-04-14,176625
INV-002744,24AAACB2894G1ZQ,2026-04-15,178000
INV-002745,19AABCU9603R1ZX,2026-04-16,179375
INV-002746,06AAECS1234B1Z7,2026-04-17,180750
INV-002747,09AAKCS4456L1ZR,2026-04-18,182125
INV-002748,32AACCT2456M1ZP,2026-04-19,183500
INV-002749,INVALID_GSTIN_A,2026-04-20,184875
INV-002750,27AAPFU0939F1Z5,2026-04-21,186250
INV-002751,07BBPFU0939F1Z2,2026-04-22,187625
INV-002752,33CCPFU0939F1Z1,2026-04-23,189000
INV-002753,29ABCDE1234F1Z5,2026-04-24,190375
INV-002754,24AAACB2894G1ZQ,2026-04-25,191750
INV-002755,19AABCU9603R1ZX,2026-04-26,193125
INV-002756,06AAECS1234B1Z7,2026-04-27,194500
INV-002757,09AAKCS4456L1ZR,2026-04-28,195875
INV-002758,32AACCT2456M1ZP,2026-04-29,197250
INV-002759,INVALID_GSTIN_A,2026-04-30,198625
INV-002760,27AAPFU0939F1Z5,2026-01-01,200000
INV-002761,07BBPFU0939F1Z2,2026-01-02,201375
INV-002762,33CCPFU0939F1Z1,2026-01-03,202750
INV-002763,29ABCDE1234F1Z5,2026-01-04,204125
INV-002764,24AAACB2894G1ZQ,2026-01-05,205500
INV-002765,19AABCU9603R1ZX,2026-01-06,206875
INV-002766,06AAECS1234B1Z7,2026-01-07,208250
INV-002767,09AAKCS4456L1ZR,2026-01-08,209625
INV-002768,32AACCT2456M1ZP,2026-01-09,211000
INV-002769,INVALID_GSTIN_A,2026-01-10,212375
INV-002770,27AAPFU0939F1Z5,2026-01-11,213750
INV-002771,07BBPFU0939F1Z2,2026-01-12,215125
INV-002772,33CCPFU0939F1Z1,2026-01-13,216500
INV-002773,29ABCDE1234F1Z5,2026-01-14,217875
INV-002774,24AAACB2894G1ZQ,2026-01-15,219250
INV-002775,19AABCU9603R1ZX,2026-01-16,220000
INV-002776,06AAECS1234B1Z7,2026-01-17,222000
INV-002777,09AAKCS4456L1ZR,2026-01-18,223375
INV-002778,32AACCT2456M1ZP,2026-01-19,224750
INV-002779,INVALID_GSTIN_A,2026-01-20,226125
INV-002780,27AAPFU0939F1Z5,2026-01-21,227500
INV-002781,07BBPFU0939F1Z2,2026-01-22,228875
INV-002782,33CCPFU0939F1Z1,2026-01-23,230250
INV-002783,29ABCDE1234F1Z5,2026-01-24,231625
INV-002784,24AAACB2894G1ZQ,2026-01-25,233000
INV-002785,19AABCU9603R1ZX,2026-01-26,234375
INV-002786,06AAECS1234B1Z7,2026-01-27,235750
INV-002787,09AAKCS4456L1ZR,2026-01-28,237125
INV-002788,32AACCT2456M1ZP,2026-01-29,238500
INV-002789,INVALID_GSTIN_A,2026-01-30,239875
INV-002790,27AAPFU0939F1Z5,2026-01-31,241250
INV-002791,07BBPFU0939F1Z2,2026-02-01,242625
INV-002792,33CCPFU0939F1Z1,2026-02-02,244000
INV-002793,29ABCDE1234F1Z5,2026-02-03,245375
INV-002794,24AAACB2894G1ZQ,2026-02-04,246750
INV-002795,19AABCU9603R1ZX,2026-02-05,248125
INV-002796,06AAECS1234B1Z7,2026-02-06,249500
INV-002797,09AAKCS4456L1ZR,2026-02-07,250875
INV-002798,32AACCT2456M1ZP,2026-02-08,252250
INV-002799,INVALID_GSTIN_A,2026-02-09,253625
INV-002800,27AAPFU0939F1Z5,2026-02-10,255000
INV-002801,07BBPFU0939F1Z2,2026-02-11,256375
INV-002802,33CCPFU0939F1Z1,2026-02-12,257750
INV-002803,29ABCDE1234F1Z5,2026-02-13,259125
INV-002804,24AAACB2894G1ZQ,2026-02-14,260500
INV-002805,19AABCU9603R1ZX,2026-02-15,261875
INV-002806,06AAECS1234B1Z7,2026-02-16,263250
INV-002807,09AAKCS4456L1ZR,2026-02-17,264625
INV-002808,32AACCT2456M1ZP,2026-02-18,266000
INV-002809,INVALID_GSTIN_A,2026-02-19,267375
INV-002810,27AAPFU0939F1Z5,2026-02-20,268750
INV-002811,07BBPFU0939F1Z2,2026-02-21,270125
INV-002812,33CCPFU0939F1Z1,2026-02-22,270000
INV-002813,29ABCDE1234F1Z5,2026-02-23,272875
INV-002814,24AAACB2894G1ZQ,2026-02-24,274250
INV-002815,19AABCU9603R1ZX,2026-02-25,275625
INV-002816,06AAECS1234B1Z7,2026-02-26,277000
INV-002817,09AAKCS4456L1ZR,2026-02-27,278375
INV-002818,32AACCT2456M1ZP,2026-02-28,279750
INV-002819,INVALID_GSTIN_A,2026-03-01,281125
INV-002820,27AAPFU0939F1Z5,2026-03-02,282500
INV-002821,07BBPFU0939F1Z2,2026-03-03,283875
INV-002822,33CCPFU0939F1Z1,2026-03-04,285250
INV-002823,29ABCDE1234F1Z5,2026-03-05,286625
INV-002824,24AAACB2894G1ZQ,2026-03-06,288000
INV-002825,19AABCU9603R1ZX,2026-03-07,289375
INV-002826,06AAECS1234B1Z7,2026-03-08,290750
INV-002827,09AAKCS4456L1ZR,2026-03-09,292125
INV-002828,32AACCT2456M1ZP,2026-03-10,293500
INV-002829,INVALID_GSTIN_A,2026-03-11,294875
INV-002830,27AAPFU0939F1Z5,2026-03-12,296250
INV-002831,07BBPFU0939F1Z2,2026-03-13,297625
INV-002832,33CCPFU0939F1Z1,2026-03-14,299000
INV-002833,29ABCDE1234F1Z5,2026-03-15,300375
INV-002834,24AAACB2894G1ZQ,2026-03-16,301750
INV-002835,19AABCU9603R1ZX,2026-03-17,303125
INV-002836,06AAECS1234B1Z7,2026-03-18,304500
INV-002837,09AAKCS4456L1ZR,2026-03-19,305875
INV-002838,32AACCT2456M1ZP,2026-03-20,307250
INV-002839,INVALID_GSTIN_A,2026-03-21,308625
INV-002840,27AAPFU0939F1Z5,2026-03-22,310000
INV-002841,07BBPFU0939F1Z2,2026-03-23,311375
INV-002842,33CCPFU0939F1Z1,2026-03-24,312750
INV-002843,29ABCDE1234F1Z5,2026-03-25,314125
INV-002844,24AAACB2894G1ZQ,2026-03-26,315500
INV-002845,19AABCU9603R1ZX,2026-03-27,316875
INV-002846,06AAECS1234B1Z7,2026-03-28,318250
INV-002847,09AAKCS4456L1ZR,2026-03-29,319625
INV-002848,32AACCT2456M1ZP,2026-03-30,321000
INV-002849,INVALID_GSTIN_A,2026-03-31,320000
INV-002850,27AAPFU0939F1Z5,2026-04-01,323750
INV-002851,07BBPFU0939F1Z2,2026-04-02,325125
INV-002852,33CCPFU0939F1Z1,2026-04-03,326500
INV-002853,29ABCDE1234F1Z5,2026-04-04,327875
INV-002854,24AAACB2894G1ZQ,2026-04-05,329250
INV-002855,19AABCU9603R1ZX,2026-04-06,330625
INV-002856,06AAECS1234B1Z7,2026-04-07,332000
INV-002857,09AAKCS4456L1ZR,2026-04-08,333375
INV-002858,32AACCT2456M1ZP,2026-04-09,334750
INV-002859,INVALID_GSTIN_A,2026-04-10,336125
INV-002860,27AAPFU0939F1Z5,2026-04-11,337500
INV-002861,07BBPFU0939F1Z2,2026-04-12,338875
INV-002862,33CCPFU0939F1Z1,2026-04-13,340250
INV-002863,29ABCDE1234F1Z5,2026-04-14,341625
INV-002864,24AAACB2894G1ZQ,2026-04-15,343000
INV-002865,19AABCU9603R1ZX,2026-04-16,344375
INV-002866,06AAECS1234B1Z7,2026-04-17,345750
INV-002867,09AAKCS4456L1ZR,2026-04-18,347125
INV-002868,32AACCT2456M1ZP,2026-04-19,348500
INV-002869,INVALID_GSTIN_A,2026-04-20,349875
INV-002870,27AAPFU0939F1Z5,2026-04-21,351250
INV-002871,07BBPFU0939F1Z2,2026-04-22,352625
INV-002872,33CCPFU0939F1Z1,2026-04-23,354000
INV-002873,29ABCDE1234F1Z5,2026-04-24,355375
INV-002874,24AAACB2894G1ZQ,2026-04-25,356750
INV-002875,19AABCU9603R1ZX,2026-04-26,358125
INV-002876,06AAECS1234B1Z7,2026-04-27,359500
INV-002877,09AAKCS4456L1ZR,2026-04-28,360875
INV-002878,32AACCT2456M1ZP,2026-04-29,362250
INV-002879,INVALID_GSTIN_A,2026-04-30,363625
INV-002880,27AAPFU0939F1Z5,2026-01-01,365000
INV-002881,07BBPFU0939F1Z2,2026-01-02,366375
INV-002882,33CCPFU0939F1Z1,2026-01-03,367750
INV-002883,29ABCDE1234F1Z5,2026-01-04,369125
INV-002884,24AAACB2894G1ZQ,2026-01-05,370500
INV-002885,19AABCU9603R1ZX,2026-01-06,371875
INV-002886,06AAECS1234B1Z7,2026-01-07,370000
INV-002887,09AAKCS4456L1ZR,2026-01-08,374625
INV-002888,32AACCT2456M1ZP,2026-01-09,376000
INV-002889,INVALID_GSTIN_A,2026-01-10,377375
INV-002890,27AAPFU0939F1Z5,2026-01-11,378750
INV-002891,07BBPFU0939F1Z2,2026-01-12,380125
INV-002892,33CCPFU0939F1Z1,2026-01-13,381500
INV-002893,29ABCDE1234F1Z5,2026-01-14,382875
INV-002894,24AAACB2894G1ZQ,2026-01-15,384250
INV-002895,19AABCU9603R1ZX,2026-01-16,385625
INV-002896,06AAECS1234B1Z7,2026-01-17,387000
INV-002897,09AAKCS4456L1ZR,2026-01-18,388375
INV-002898,32AACCT2456M1ZP,2026-01-19,389750
INV-002899,INVALID_GSTIN_A,2026-01-20,391125
INV-002900,27AAPFU0939F1Z5,2026-01-21,392500
INV-002901,07BBPFU0939F1Z2,2026-01-22,393875
INV-002902,33CCPFU0939F1Z1,2026-01-23,395250
INV-002903,29ABCDE1234F1Z5,2026-01-24,396625
INV-002904,24AAACB2894G1ZQ,2026-01-25,398000
INV-002905,19AABCU9603R1ZX,2026-01-26,399375
INV-002906,06AAECS1234B1Z7,2026-01-27,400750
INV-002907,09AAKCS4456L1ZR,2026-01-28,402125
INV-002908,32AACCT2456M1ZP,2026-01-29,403500
INV-002909,INVALID_GSTIN_A,2026-01-30,404875
INV-002910,27AAPFU0939F1Z5,2026-01-31,406250
INV-002911,07BBPFU0939F1Z2,2026-02-01,407625
INV-002912,33CCPFU0939F1Z1,2026-02-02,409000
INV-002913,29ABCDE1234F1Z5,2026-02-03,410375
INV-002914,24AAACB2894G1ZQ,2026-02-04,411750
INV-002915,19AABCU9603R1ZX,2026-02-05,413125
INV-002916,06AAECS1234B1Z7,2026-02-06,414500
INV-002917,09AAKCS4456L1ZR,2026-02-07,415875
INV-002918,32AACCT2456M1ZP,2026-02-08,417250
INV-002919,INVALID_GSTIN_A,2026-02-09,418625
INV-002920,27AAPFU0939F1Z5,2026-02-10,420000
INV-002921,07BBPFU0939F1Z2,2026-02-11,421375
INV-002922,33CCPFU0939F1Z1,2026-02-12,422750
INV-002923,29ABCDE1234F1Z5,2026-02-13,420000
INV-002924,24AAACB2894G1ZQ,2026-02-14,425500
INV-002925,19AABCU9603R1ZX,2026-02-15,426875
INV-002926,06AAECS1234B1Z7,2026-02-16,428250
INV-002927,09AAKCS4456L1ZR,2026-02-17,429625
INV-002928,32AACCT2456M1ZP,2026-02-18,431000
INV-002929,INVALID_GSTIN_A,2026-02-19,432375
INV-002930,27AAPFU0939F1Z5,2026-02-20,433750
INV-002931,07BBPFU0939F1Z2,2026-02-21,435125
INV-002932,33CCPFU0939F1Z1,2026-02-22,436500
INV-002933,29ABCDE1234F1Z5,2026-02-23,437875
INV-002934,24AAACB2894G1ZQ,2026-02-24,439250
INV-002935,19AABCU9603R1ZX,2026-02-25,440625
INV-002936,06AAECS1234B1Z7,2026-02-26,442000
INV-002937,09AAKCS4456L1ZR,2026-02-27,443375
INV-002938,32AACCT2456M1ZP,2026-02-28,444750
INV-002939,INVALID_GSTIN_A,2026-03-01,446125
INV-002940,27AAPFU0939F1Z5,2026-03-02,447500
INV-002941,07BBPFU0939F1Z2,2026-03-03,448875
INV-002942,33CCPFU0939F1Z1,2026-03-04,450250
INV-002943,29ABCDE1234F1Z5,2026-03-05,451625
INV-002944,24AAACB2894G1ZQ,2026-03-06,453000
INV-002945,19AABCU9603R1ZX,2026-03-07,454375
INV-002946,06AAECS1234B1Z7,2026-03-08,455750
INV-002947,09AAKCS4456L1ZR,2026-03-09,457125
INV-002948,32AACCT2456M1ZP,2026-03-10,458500
INV-002949,INVALID_GSTIN_A,2026-03-11,459875
INV-002950,27AAPFU0939F1Z5,2026-03-12,461250
INV-002951,07BBPFU0939F1Z2,2026-03-13,462625
INV-002952,33CCPFU0939F1Z1,2026-03-14,464000
INV-002953,29ABCDE1234F1Z5,2026-03-15,465375
INV-002954,24AAACB2894G1ZQ,2026-03-16,466750
INV-002955,19AABCU9603R1ZX,2026-03-17,468125
INV-002956,06AAECS1234B1Z7,2026-03-18,469500
INV-002957,09AAKCS4456L1ZR,2026-03-19,470875
INV-002958,32AACCT2456M1ZP,2026-03-20,472250
INV-002959,INVALID_GSTIN_A,2026-03-21,473625
INV-002960,27AAPFU0939F1Z5,2026-03-22,480000
INV-002961,07BBPFU0939F1Z2,2026-03-23,476375
INV-002962,33CCPFU0939F1Z1,2026-03-24,477750
INV-002963,29ABCDE1234F1Z5,2026-03-25,479125
INV-002964,24AAACB2894G1ZQ,2026-03-26,480500
INV-002965,19AABCU9603R1ZX,2026-03-27,481875
INV-002966,06AAECS1234B1Z7,2026-03-28,483250
INV-002967,09AAKCS4456L1ZR,2026-03-29,484625
INV-002968,32AACCT2456M1ZP,2026-03-30,486000
INV-002969,INVALID_GSTIN_A,2026-03-31,487375
INV-002970,27AAPFU0939F1Z5,2026-04-01,488750
INV-002971,07BBPFU0939F1Z2,2026-04-02,490125
INV-002972,33CCPFU0939F1Z1,2026-04-03,491500
INV-002973,29ABCDE1234F1Z5,2026-04-04,492875
INV-002974,24AAACB2894G1ZQ,2026-04-05,494250
INV-002975,19AABCU9603R1ZX,2026-04-06,495625
INV-002976,06AAECS1234B1Z7,2026-04-07,497000
INV-002977,09AAKCS4456L1ZR,2026-04-08,498375
INV-002978,32AACCT2456M1ZP,2026-04-09,499750
INV-002979,INVALID_GSTIN_A,2026-04-10,501125
INV-002980,27AAPFU0939F1Z5,2026-04-11,502500
INV-002981,07BBPFU0939F1Z2,2026-04-12,503875
INV-002982,33CCPFU0939F1Z1,2026-04-13,505250
INV-002983,29ABCDE1234F1Z5,2026-04-14,506625
INV-002984,24AAACB2894G1ZQ,2026-04-15,508000
INV-002985,19AABCU9603R1ZX,2026-04-16,509375
INV-002986,06AAECS1234B1Z7,2026-04-17,510750
INV-002987,09AAKCS4456L1ZR,2026-04-18,512125
INV-002988,32AACCT2456M1ZP,2026-04-19,513500
INV-002989,INVALID_GSTIN_A,2026-04-20,514875
INV-002990,27AAPFU0939F1Z5,2026-04-21,516250
INV-002991,07BBPFU0939F1Z2,2026-04-22,517625
INV-002992,33CCPFU0939F1Z1,2026-04-23,519000
INV-002993,29ABCDE1234F1Z5,2026-04-24,520375
INV-002994,24AAACB2894G1ZQ,2026-04-25,521750
INV-002995,19AABCU9603R1ZX,2026-04-26,523125
INV-002996,06AAECS1234B1Z7,2026-04-27,524500
INV-002997,09AAKCS4456L1ZR,2026-04-28,530000
INV-002998,32AACCT2456M1ZP,2026-04-29,527250
INV-002999,INVALID_GSTIN_A,2026-04-30,528625
INV-003000,27AAPFU0939F1Z5,2026-01-01,530000
INV-003001,07BBPFU0939F1Z2,2026-01-02,531375
INV-003002,33CCPFU0939F1Z1,2026-01-03,532750
INV-003003,29ABCDE1234F1Z5,2026-01-04,534125
INV-003004,24AAACB2894G1ZQ,2026-01-05,535500
INV-003005,19AABCU9603R1ZX,2026-01-06,536875
INV-003006,06AAECS1234B1Z7,2026-01-07,538250
INV-003007,09AAKCS4456L1ZR,2026-01-08,539625
INV-003008,32AACCT2456M1ZP,2026-01-09,541000
INV-003009,INVALID_GSTIN_A,2026-01-10,542375
INV-003010,27AAPFU0939F1Z5,2026-01-11,543750
INV-003011,07BBPFU0939F1Z2,2026-01-12,545125
INV-003012,33CCPFU0939F1Z1,2026-01-13,546500
INV-003013,29ABCDE1234F1Z5,2026-01-14,547875
INV-003014,24AAACB2894G1ZQ,2026-01-15,549250
INV-003015,19AABCU9603R1ZX,2026-01-16,550625
INV-003016,06AAECS1234B1Z7,2026-01-17,552000
INV-003017,09AAKCS4456L1ZR,2026-01-18,553375
INV-003018,32AACCT2456M1ZP,2026-01-19,554750
INV-003019,INVALID_GSTIN_A,2026-01-20,556125
INV-003020,27AAPFU0939F1Z5,2026-01-21,557500
INV-003021,07BBPFU0939F1Z2,2026-01-22,558875
INV-003022,33CCPFU0939F1Z1,2026-01-23,560250
INV-003023,29ABCDE1234F1Z5,2026-01-24,561625
INV-003024,24AAACB2894G1ZQ,2026-01-25,563000
INV-003025,19AABCU9603R1ZX,2026-01-26,564375
INV-003026,06AAECS1234B1Z7,2026-01-27,565750
INV-003027,09AAKCS4456L1ZR,2026-01-28,567125
INV-003028,32AACCT2456M1ZP,2026-01-29,568500
INV-003029,INVALID_GSTIN_A,2026-01-30,569875
INV-003030,27AAPFU0939F1Z5,2026-01-31,571250
INV-003031,07BBPFU0939F1Z2,2026-02-01,572625
INV-003032,33CCPFU0939F1Z1,2026-02-02,574000
INV-003033,29ABCDE1234F1Z5,2026-02-03,575375
INV-003034,24AAACB2894G1ZQ,2026-02-04,580000
INV-003035,19AABCU9603R1ZX,2026-02-05,578125
INV-003036,06AAECS1234B1Z7,2026-02-06,579500
INV-003037,09AAKCS4456L1ZR,2026-02-07,580875
INV-003038,32AACCT2456M1ZP,2026-02-08,582250
INV-003039,INVALID_GSTIN_A,2026-02-09,583625
INV-003040,27AAPFU0939F1Z5,2026-02-10,585000
INV-003041,07BBPFU0939F1Z2,2026-02-11,586375
INV-003042,33CCPFU0939F1Z1,2026-02-12,587750
INV-003043,29ABCDE1234F1Z5,2026-02-13,589125
INV-003044,24AAACB2894G1ZQ,2026-02-14,590500
INV-003045,19AABCU9603R1ZX,2026-02-15,591875
INV-003046,06AAECS1234B1Z7,2026-02-16,593250
INV-003047,09AAKCS4456L1ZR,2026-02-17,594625
INV-003048,32AACCT2456M1ZP,2026-02-18,596000
INV-003049,INVALID_GSTIN_A,2026-02-19,597375
INV-003050,27AAPFU0939F1Z5,2026-02-20,598750
INV-003051,07BBPFU0939F1Z2,2026-02-21,600125
INV-003052,33CCPFU0939F1Z1,2026-02-22,601500
INV-003053,29ABCDE1234F1Z5,2026-02-23,602875
INV-003054,24AAACB2894G1ZQ,2026-02-24,604250
INV-003055,19AABCU9603R1ZX,2026-02-25,605625
INV-003056,06AAECS1234B1Z7,2026-02-26,607000
INV-003057,09AAKCS4456L1ZR,2026-02-27,608375
INV-003058,32AACCT2456M1ZP,2026-02-28,609750
INV-003059,INVALID_GSTIN_A,2026-03-01,611125
INV-003060,27AAPFU0939F1Z5,2026-03-02,612500
INV-003061,07BBPFU0939F1Z2,2026-03-03,613875
INV-003062,33CCPFU0939F1Z1,2026-03-04,615250
INV-003063,29ABCDE1234F1Z5,2026-03-05,616625
INV-003064,24AAACB2894G1ZQ,2026-03-06,618000
INV-003065,19AABCU9603R1ZX,2026-03-07,619375
INV-003066,06AAECS1234B1Z7,2026-03-08,620750
INV-003067,09AAKCS4456L1ZR,2026-03-09,622125
INV-003068,32AACCT2456M1ZP,2026-03-10,623500
INV-003069,INVALID_GSTIN_A,2026-03-11,624875
INV-003070,27AAPFU0939F1Z5,2026-03-12,626250
INV-003071,07BBPFU0939F1Z2,2026-03-13,630000
INV-003072,33CCPFU0939F1Z1,2026-03-14,629000
INV-003073,29ABCDE1234F1Z5,2026-03-15,630375
INV-003074,24AAACB2894G1ZQ,2026-03-16,631750
INV-003075,19AABCU9603R1ZX,2026-03-17,633125
INV-003076,06AAECS1234B1Z7,2026-03-18,634500
INV-003077,09AAKCS4456L1ZR,2026-03-19,635875
INV-003078,32AACCT2456M1ZP,2026-03-20,637250
INV-003079,INVALID_GSTIN_A,2026-03-21,638625
INV-003080,27AAPFU0939F1Z5,2026-03-22,640000
INV-003081,07BBPFU0939F1Z2,2026-03-23,641375
INV-003082,33CCPFU0939F1Z1,2026-03-24,642750
INV-003083,29ABCDE1234F1Z5,2026-03-25,644125
INV-003084,24AAACB2894G1ZQ,2026-03-26,645500
INV-003085,19AABCU9603R1ZX,2026-03-27,646875
INV-003086,06AAECS1234B1Z7,2026-03-28,648250
INV-003087,09AAKCS4456L1ZR,2026-03-29,649625
INV-003088,32AACCT2456M1ZP,2026-03-30,651000
INV-003089,INVALID_GSTIN_A,2026-03-31,652375
INV-003090,27AAPFU0939F1Z5,2026-04-01,653750
INV-003091,07BBPFU0939F1Z2,2026-04-02,655125
INV-003092,33CCPFU0939F1Z1,2026-04-03,656500
INV-003093,29ABCDE1234F1Z5,2026-04-04,657875
INV-003094,24AAACB2894G1ZQ,2026-04-05,659250
INV-003095,19AABCU9603R1ZX,2026-04-06,660625
INV-003096,06AAECS1234B1Z7,2026-04-07,662000
INV-003097,09AAKCS4456L1ZR,2026-04-08,663375
INV-003098,32AACCT2456M1ZP,2026-04-09,664750
INV-003099,INVALID_GSTIN_A,2026-04-10,666125
INV-003100,27AAPFU0939F1Z5,2026-04-11,667500
INV-003101,07BBPFU0939F1Z2,2026-04-12,668875
INV-003102,33CCPFU0939F1Z1,2026-04-13,670250
INV-003103,29ABCDE1234F1Z5,2026-04-14,671625
INV-003104,24AAACB2894G1ZQ,2026-04-15,673000
INV-003105,19AABCU9603R1ZX,2026-04-16,674375
INV-003106,06AAECS1234B1Z7,2026-04-17,675750
INV-003107,09AAKCS4456L1ZR,2026-04-18,677125
INV-003108,32AACCT2456M1ZP,2026-04-19,680000
INV-003109,INVALID_GSTIN_A,2026-04-20,679875
INV-003110,27AAPFU0939F1Z5,2026-04-21,681250
